Year,Election,Province,District Name,Party Number,Party Name,Candidate Name,"Candidate Gender L=Male, P=Female",Candidate List Number
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,"R. IMRON AMIN, S.H., MH",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,"SITI NUR'AINI, A.Ma",P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,"H. ABDUL MALIK, SH., MH",L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,dr. AIDA SHOFIA MASHAR,P,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,RISKA KHAIRUNNISA,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,"Hj. SOFIYATUN ROMLI, S.Kep.Ns",P,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,2,Gerindra,"IRHAM MAULIDY HR, S.Sos.",L,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,MH SAID ABDULLAH,L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,MOH. MONIB,L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,"DIAH ASTUTY, M.Pd",P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,"TRI WAHYUDIONO, S.T.",L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,HARYANTO WALUYO,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,"MURNI KAMARIYAH, S.H.",P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,"H. ACHMAD KHADAFI MUNIR, S.H., M.H.",L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,3,PDIP,WIWIN KARIMAH,P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,H. ZAINUDIN AMALI,L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,"ARMAN AMIR, S.E",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,"MUAYYANAH, S.Pd.I",P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,"RIYONO ASNAN, S.E., M.Si",L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,"ACHMAD SUHAWI, S.T., M.Si",L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,"RACHMA ERNA WATI, S.Sos",P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,MUHAMMAD ALI RIDHA,L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,4,Golkar,HOIRUN NISAK,P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,WILLY ADITYA,L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,"DR.KH.KHOLILURRAHMAN, SH M.SI",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,HJ. ZUHARIAH MARSAM,P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,"KH. DJA'FAR SHODIQ, S.H.",L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,MOCH. FARID AL FAUZI,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,HUDAIFAH,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,EVI RAHAYU MUSA,P,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,5,NasDem,MOHAMMAD SUPRIYADI,L,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,6,Garuda,"MOH. SYAIFUL RAHMAN, S.Kom",L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,6,Garuda,"FATHURROSI, S.H",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,6,Garuda,ROISATUL MAGHFIROH,P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,"DJOKO EDHI SOETJIPTO ABDRAHMAN, SH",L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,"FAIZ RAMZY RACHBINI, SE.",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,ANA SUNARTI,P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,HIDAYATULLAH NILAM,L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,"ABDIL HALIMS STANI, ST., M.Sc.",L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,AYU DWI KURNIASARI,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,SYUKUR,L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,7,Berkarya,Hj. LYSTIANI DEWI NOVI ERTARINI,P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,"AKHMAD, S Sos",L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,"MUHAMMAD, SE",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,"NURUL HIDAYATI, S.Pd, MM",P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,MOH. MUDHAR,L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,HARYONO ABDUL BARI,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,UMAINAH,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,NIHAYATI USSAADAH,P,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,8,PKS,Drs. EC. HM SUPRIADI,L,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,"SANTI PARAMITA, SH",P,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,"MOCH. EFENDI, SH",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,"H. ABD HALIM, S.Pd.I",L,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,"ELLY RAKHMAWATI, ST",P,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,R. IMAM SUSANTO,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,EDY SANTOSO,L,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,TITIN INDRIYANI,P,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,9,Perindo,FATHOR ROHMAN,L,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,"ACH BAIDOWI, S.Sos, M.Si",L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,"H. JUFFA SHADIK, S.Ag, M.Si",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,"HOIRIYAH, S.Pd.I",P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,ERIC HERMAWAN,L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,RAHMAD,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,"HARIYANA, SE",P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,DRS. H. MAHFUD MN,L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,10,PPP,"FITRIA ARISKA, SE",P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,HUSIN SHAHAB,L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,KHOLIFAH,P,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,SUCI AMALIA,P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,"ACHMAD FIRDAWS MAINURI, S.S",L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,"AYU LUSYANA DARMAWATI RAHMAN, SH",P,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,NUR ASIYAH IKA NINGSIH,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,MAWADDATUS SHOLEHAH,P,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,11,PSI,FARIZA ANTANIA HANJANI,P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,"Dr. ACH. RUBAIE, SH., MH",L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,ABDULLAH SYAIFUDDIN,L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,Hj. HUDZAIFAH MUSYAFFA,P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,H. FANDI ACHMAD,L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,"SLAMET ARIYADI, S.Psi",L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,HALIMATUS SA'DIYAH,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,MA'MOL,L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,12,PAN,"RATNA DIAH RAHMAWATI, S.Sos",P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,13,Hanura,ZAIRINA,P,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,13,Hanura,MUSROI,L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,13,Hanura,"Dr. H. M. SAJALI, S.H., M.M., Ph.D.",L,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,13,Hanura,"ANITA PUJI UTAMI, ST",P,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,H. GONDO RADITYO GAMBIRO,L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,"Dr. YUS SUDARSO, Drs., SH., MH",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,IFFATUR NYSSA PUTRI,P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,H. HADI SUMITRO,L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,AKHMAD SUHAIMI,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,EVITA NOVIYANTI,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,"H. HASANI BIN ZUBER, S.IP",L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,14,Demokrat,IMAS SURYANI,P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,Ir. H. MOHAMMAD MASDUKI,L,1
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,"KH. ABDUSSALAM SYAH, SH",L,2
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,"SITI MACHMODHA AL MALIFAH, SIP",P,3
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,"HAIRUL ANAS SUAIDI, S.T",L,4
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,MUHAMMAD FAJAR HALIMI,L,5
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,RR. SRI SOERYA IBNOEMOERTINI J.A,P,6
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,"MOH MIR POERNAMA, SE",L,7
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,19,PBB,SITI MAHMUDAH,P,8
2019,DPR ,JAWA TIMUR,JAWA TIMUR XI,20,PKPI,CATUR KRISNA MUKTI,P,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,DANIEL JOHAN,L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,"RIEFIAN FAJARSYAH, S.M",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,Dra. HJ. DEWI MUNAWAR,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,"MOCHAMAD AKIP, S.H., M.M",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,"MUHAMMAD FAUZIE, S.Sos",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,APRIATI NINGSIH,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,AGUS HENDRO PRAYITNO,L,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,1,PKB,"RATNA WULANDARI, S.E., M.E",P,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,KATHERINE A. OE,P,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,"Ir. H. YUSID TOYIB, M.ENG, SC",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,"AHMAD HADARIY, S.Ag",L,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,"JUNAIDI ABDILLAH, SE, MM",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,"Drs. MISRAD, SH, MH",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,MARIA VIEANY PARIYANI,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,"Hj. ELOK PRATIWI, SH",P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,2,Gerindra,"PETRUS SA, SH",L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,"Drs. CORNELIS, M.H.",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,"Ir. G. MICHAEL JENO, M.M.",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,"MARIA LESTARI, S.Pd",P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,"M. JIMI, S.H.",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,IRJEN POL (PURN) Drs. ERWIN TPL TOBING,L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,SITI JUBAIDAH,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,"Dr. ALEXIUS AKIM, M.M.",L,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,3,PDIP,WIDYA NINGSIH,P,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,"MAMAN ABDURRAHMAN, S.T.",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,"Ir. HAZAIRIN, M.S.",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,DEBBY EMELIA,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,"SUBHAN NOVIAR, S.E.",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,"Ir. INDRAWAN, M.M",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,"RIA RESTI, S.E.",P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,ELMA AGUSTIN,P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,4,Golkar,"H. DUDUNG AGUS SUHARTO, S.Sos",L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,"SYARIF ABDULLAH ALKADRIE, SH., MH",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,"KRISTOPORUS POPO, Spd",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,"SITI SUNARTY, SE",P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,Ir. ANDREAS ACUI SIMANJAYA,L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,"Dr. HASAN KARMAN, S.H., M.M",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,"YULIA, SE, MM",P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,Ir. JAKIUS SINYOR,L,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,5,NasDem,"INDRI OKTARIANA, SE",P,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,6,Garuda,TEDY YONO,L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,6,Garuda,INDA MAULIANA,P,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,6,Garuda,ROS INDRIANI,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,6,Garuda,LINO SUHARTONO,L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,"SABLI AWALUDIN, SE, M.Si",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,"H. YASSIRLY BA'BUD, SE., MM",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,LINDA FERDHITA KAUNANG,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,ACHMAD HAMID,L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,AWALUDIN,L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,HERTY VUSPITA,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,"MUHAMMAD ADI CAHYONO, SH",L,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,7,Berkarya,EVELYN,P,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,"H ALIFUDIN, SE, MM",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,"HJ. NUNUNG HUSNUL KHATIMAH, S.P",P,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,IRIANSYAH HN RIZAL,L,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,"Ir. H. KARSONO RUMAWADI, Dipl.GLA, MSi, MM",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,"HARSADI KASIM, S. IP, M.Si",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,HJ. WIWIS SUHARTI,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,HJ. DIAH LESTARI,P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,8,PKS,"Ir. H. HASANUSI, MM",L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,"YOVID, SE., M.Sos",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,"SAMMIRA, M. M.Si",P,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,"KARTIUS, SH., M.Si",L,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,"Drs. SIDIK PRAMONO, MH",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,"THERAWATY, SH",P,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,GIRRY PRATAMA,L,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,9,Perindo,"MUTIA, SH",P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,"H. AHMADI USMAN, S.Ag",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,Ir. FIRMANSYAH MARDANOES,L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,"SYARIFAH ARABIYAH, SH., M.H",P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,"HALIM WIJAYA, S.Ag",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,SAIBAN,L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,YENNI SAHJERANI,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,Dra. SYF NURAINI,P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,10,PPP,H. DARWIS HAMID,L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,ITHA SALEEM,P,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,"MARTIN KUSUMA, SE",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,"SUPRIONOTO WIJAYA, SH, M.Kn",L,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,"MARTON HARDALI, SE",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,LOIS EUODIA BASUKI,P,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,MEILINA CHAIRUNNISA,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,SILVANNA,P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,11,PSI,"YOHANES DEDI, S.Sos",L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"H. BOYMAN HARUN, SH",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"NOFAL NOFIENDRA, SH",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"MARIANI, S.Hut",P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"H. SUKENDRO DARMANTO, SE",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"MASLUHI, SH., MH",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,RENA WARTI,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"MARIANA, A.Ma.Pust",P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,12,PAN,"H. GUNTUR, SP., MM",L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,HILDI HAMID,L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,HANAFI ZAMZAM,L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,SRI SUHARTI,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,"MUHAMMAD YUSUF, S.T",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,ARSENIUS,L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,RUMINI,P,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,AGUS SETIADI,L,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,13,Hanura,PITRI YANI,P,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,"ERMA SURYANI RANIK, SH",P,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,"HERZAKY M. PUTRA, S.Sos., MM",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,HILDA THAWILA,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,"TAN TJUN HWA, S.E., M.M., Dr.",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,"MARCOS LAHIRAN, S.Sos",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,"H.RADEN HIDAYATULLAH KUSUMA DILAGA, SH., MH",L,6
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,UMI FARIDA,P,7
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,14,Demokrat,Drs. HENCKY LUNTUNGAN,L,8
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,19,PBB,GUSTI MUHAMAD FAISAL,L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,19,PBB,SRI IDAYATI,P,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,19,PBB,BUNAYA RACHMAD,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,19,PBB,"MUHAMMAD SYIBBLI ZULKARNAEN, S.Psi",L,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,19,PBB,"AUZA DJAMIL HAKIM, SH, MH",L,5
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,20,PKPI,SUHERYATNO,L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,20,PKPI,INGGRIT WINDIARTI,P,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT I,20,PKPI,FAISAL RAMON RIADO,L,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,1,PKB,"ZAINUDIN, S.AG, M.PD",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,1,PKB,SYAHRONI,L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,1,PKB,ROSRIANA,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,1,PKB,NONI RIANI,P,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,2,Gerindra,ANTONIUS SITUMORANG,L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,2,Gerindra,"Drs. MILTON CROSBY, M.Si",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,2,Gerindra,BETTY KUMANG SARI,P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,2,Gerindra,RIANA DEWI KURNIAWATI,P,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,3,PDIP,"LASARUS, S.Sos, M.Si",L,1
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,3,PDIP,"KRISANTUS KURNIAWAN, S.IP, M.Si",L,2
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,3,PDIP,"YULISTIA HARTY, S.H, M.H.",P,3
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,3,PDIP,MUJIWATI,P,4
2019,DPR ,KALIMANTAN BARAT,KALIMANTAN BARAT II,4,Golkar,"Dr. Drs. ADRIANUS ASIA SIDOT, M.Si",L,1
