PDS,VN,ID,YR,MN,PROV,CAN,CAN_G,RV,VV,IVV,CV,SEATS
1,1,DPD,2019,February,MALUKU,"Dr. DJUNAIDI RUPELU, SE, M.SI",Male,1266025,952685,49598,38188,0
1,1,DPD,2019,February,MALUKU,"EDDY SAMBUAGA, M.SC",Male,1266025,952685,49598,36611,0
1,1,DPD,2019,February,MALUKU,ELVIS CHARLES LAHALLO,Male,1266025,952685,49598,12411,0
1,1,DPD,2019,February,MALUKU,ENGELINA H. L. PATTIASINA,Female,1266025,952685,49598,23515,0
1,1,DPD,2019,February,MALUKU,EVERD HERMAN KERMITTE,Male,1266025,952685,49598,11126,0
1,1,DPD,2019,February,MALUKU,Drs. FREDERIK LATUMAHINA,Male,1266025,952685,49598,11492,0
1,1,DPD,2019,February,MALUKU,"Ir. HENDRIK KOEDOEBOEN, MM, M.SI, C.EIA",Male,1266025,952685,49598,18245,0
1,1,DPD,2019,February,MALUKU,"Dr. HERMANUS HATTU, SH, MH",Male,1266025,952685,49598,39141,0
1,1,DPD,2019,February,MALUKU,"Prof. Dr. JOHN PIERIS, SH, MS",Male,1266025,952685,49598,34686,0
1,1,DPD,2019,February,MALUKU,"Drs. JOHOZUA M. YOLTUWU, M.SI",Male,1266025,952685,49598,36956,0
1,1,DPD,2019,February,MALUKU,"JOSEPH SIKTEUBUN, S.SOS",Male,1266025,952685,49598,41478,0
1,1,DPD,2019,February,MALUKU,"LUTHFI SANAKY, SH, MH",Male,1266025,952685,49598,49269,0
1,1,DPD,2019,February,MALUKU,Ir. MASBANSA SANGADJI,Male,1266025,952685,49598,6965,0
1,1,DPD,2019,February,MALUKU,M. BARKAH PATTIMAHU,Male,1266025,952685,49598,16993,0
1,1,DPD,2019,February,MALUKU,"MIRATI DEWANINGSIH, ST",Female,1266025,952685,49598,62135,1
1,1,DPD,2019,February,MALUKU,"MOHAMAD IKHSAN TUALEKA, S.IP, M.I.K",Male,1266025,952685,49598,8794,0
1,1,DPD,2019,February,MALUKU,"H. MOHAMAD SUHFI MAJID, ST, M.SI",Male,1266025,952685,49598,40898,0
1,1,DPD,2019,February,MALUKU,"Ir. MOH. ZIDIK SANGADJI, M.SI",Male,1266025,952685,49598,11866,0
1,1,DPD,2019,February,MALUKU,Ir. MUHAMAD YASIR KAISUKU,Male,1266025,952685,49598,7021,0
1,1,DPD,2019,February,MALUKU,"MUSYAFI RUMADAN, S.IP",Male,1266025,952685,49598,32863,0
1,1,DPD,2019,February,MALUKU,"Dr. NONO SAMPONO, M.SI",Male,1266025,952685,49598,60934,1
1,1,DPD,2019,February,MALUKU,"NOVITA ANAKOTTA, SH, MH",Female,1266025,952685,49598,85862,1
1,1,DPD,2019,February,MALUKU,"ONGKI ANAKODA, SH",Male,1266025,952685,49598,26271,0
1,1,DPD,2019,February,MALUKU,"RIZALDI LIMPAS, SH",Male,1266025,952685,49598,5011,0
1,1,DPD,2019,February,MALUKU,ZULKARNAIN AWAT AMIR,Male,1266025,952685,49598,43245,0
1,1,DPD,2014,April,MALUKU,ABD HAMID RAHAYAAN,Male,970864,914824,5604,55735,0
1,1,DPD,2014,April,MALUKU,Drs. ABDULLAH ASSAGAF,Male,970864,914824,5604,21496,0
1,1,DPD,2014,April,MALUKU,ABUKASIM SANGADJI,Male,970864,914824,5604,33997,0
1,1,DPD,2014,April,MALUKU,"AGUSTINUS DADIARA, S.H.",Male,970864,914824,5604,17995,0
1,1,DPD,2014,April,MALUKU,ANNA LATUCONSINA,Female,970864,914824,5604,108876,1
1,1,DPD,2014,April,MALUKU,"ARSI DIVINUBUN, S.H.",Male,970864,914824,5604,1815,0
1,1,DPD,2014,April,MALUKU,"COSMAS E. REFRA, S.H.",Male,970864,914824,5604,44439,0
1,1,DPD,2014,April,MALUKU,"DEKY ISAK SINMIASA, S.H.",Male,970864,914824,5604,34842,0
1,1,DPD,2014,April,MALUKU,Dipl. Oek. ENGELINA. PATTIASINA,Female,970864,914824,5604,50718,0
1,1,DPD,2014,April,MALUKU,ETHA AISYAH HENTIHU,Female,970864,914824,5604,533,0
1,1,DPD,2014,April,MALUKU,"ISMAIL PELU, S.H.",Male,970864,914824,5604,25091,0
1,1,DPD,2014,April,MALUKU,"JACOB JACK OSPARA, S.Th., M.Th.",Male,970864,914824,5604,42161,0
1,1,DPD,2014,April,MALUKU,"Prof. Dr, JOHN PIERIS, S.H.,M.S.",Male,970864,914824,5604,63016,1
1,1,DPD,2014,April,MALUKU,"LA ODE RAHIM BIN ALI, S.H.",Male,970864,914824,5604,,0
1,1,DPD,2014,April,MALUKU,"H. LA ODE SALIMIN, S.Pd.",Male,970864,914824,5604,60548,0
1,1,DPD,2014,April,MALUKU,M. RAMLI KAMIDIN ,Male,970864,914824,5604,32517,0
1,1,DPD,2014,April,MALUKU,HJ. MERRY ASSEGAF,Female,970864,914824,5604,42862,0
1,1,DPD,2014,April,MALUKU,"MIDIN B. LAMANY, S.H.",Male,970864,914824,5604,12279,0
1,1,DPD,2014,April,MALUKU,"MUHAMAD RAMLI USWANAS, S.E.",Male,970864,914824,5604,12843,0
1,1,DPD,2014,April,MALUKU,"Letjen TNI (Marinir) Purn. Dr. NONO SAMPONO, M.SI.",Male,970864,914824,5604,65189,1
1,1,DPD,2014,April,MALUKU,"NOVITA ANAKOTTA, S.H, M.H.",Female,970864,914824,5604,62501,1
1,1,DPD,2014,April,MALUKU,POLICARPUS ULUKYANAN,Male,970864,914824,5604,7548,0
1,1,DPD,2014,April,MALUKU,"SOLEMAN LENDE DAPPA, S.Hut, M.Th.",Male,970864,914824,5604,13369,0
1,1,DPD,2014,April,MALUKU,"Drs. SULAIMAN WASAHUA, M.SI.",Male,970864,914824,5604,12749,0
1,1,DPD,2014,April,MALUKU,"ZULKARNAIN AWAT AMIR, S.P.",Male,970864,914824,5604,22603,0
1,1,DPD,2019,February,MALUKU UTARA,"ADE Hi. TAHER, S.A.P.",Male,803983,620962,41432,76,0
1,1,DPD,2019,February,MALUKU UTARA,"BASRI DODO, S.H., M.H.",Male,803983,620962,41432,10846,0
1,1,DPD,2019,February,MALUKU UTARA,BURHAN ISMAIL,Male,803983,620962,41432,31728,0
1,1,DPD,2019,February,MALUKU UTARA,"CHAIDIR DJAFAR, S.E., M.Si.",Male,803983,620962,41432,42158,1
1,1,DPD,2019,February,MALUKU UTARA,HASAN FADEL,Male,803983,620962,41432,6049,0
1,1,DPD,2019,February,MALUKU UTARA,"HUSAIN ALTING SJAH, S.E., M.M.",Male,803983,620962,41432,140316,1
1,1,DPD,2019,February,MALUKU UTARA,"IKBAL Hi. DJABID, S.E., M.M.",Male,803983,620962,41432,3318,0
1,1,DPD,2019,February,MALUKU UTARA,"IMAM SISWANTO BOYRATAN, S.E.",Male,803983,620962,41432,8682,0
1,1,DPD,2019,February,MALUKU UTARA,"Pdt. JACOB MATHEIS SOSELISA, S.Th.",Male,803983,620962,41432,26705,0
1,1,DPD,2019,February,MALUKU UTARA,"MATHEUS STEFI PASIMANJEKU, S.H.",Male,803983,620962,41432,36461,0
1,1,DPD,2019,February,MALUKU UTARA,"MUH. WAJDI RAHMAN, S.I.P., M.Si.",Male,803983,620962,41432,15803,0
1,1,DPD,2019,February,MALUKU UTARA,"Ir. NAMTO ROBA, S.H.",Male,803983,620962,41432,44608,1
1,1,DPD,2019,February,MALUKU UTARA,NOVERIUS AGUSTINUS BULANGO,Male,803983,620962,41432,11892,0
1,1,DPD,2019,February,MALUKU UTARA,"Hj. NURHAYATI AMIN, S.H., M.Si.",Female,803983,620962,41432,9153,0
1,1,DPD,2019,February,MALUKU UTARA,"RIEDNO GRAAL TALIAWO, S.Sos., M.Si.",Male,803983,620962,41432,24128,0
1,1,DPD,2019,February,MALUKU UTARA,"SAHRIN HAMID, S.H.",Male,803983,620962,41432,26262,0
1,1,DPD,2019,February,MALUKU UTARA,"Dr. SAIFUL AHMAD, M.Si.",Male,803983,620962,41432,10706,0
1,1,DPD,2019,February,MALUKU UTARA,"H. SALAHUDDIN ADRIAS, S.T., M.A.P.",Male,803983,620962,41432,10948,0
1,1,DPD,2019,February,MALUKU UTARA,"SARKA ELADJOUW, S.E.",Male,803983,620962,41432,14013,0
1,1,DPD,2019,February,MALUKU UTARA,Hj. SURIATI ARMAIYN,Female,803983,620962,41432,40998,1
1,1,DPD,2019,February,MALUKU UTARA,"Ir. TJATUR SAPTO EDY, M.T.",Male,803983,620962,41432,32315,0
1,1,DPD,2019,February,MALUKU UTARA,"TONY PULO, S.H., M.H.",Male,803983,620962,41432,14391,0
1,1,DPD,2019,February,MALUKU UTARA,"YADI UTOKOY, S.H., M.H.",Male,803983,620962,41432,7247,0
1,1,DPD,2019,February,MALUKU UTARA,YULIANTY E. HASAN DOA,Female,803983,620962,41432,14773,0
1,1,DPD,2014,April,MALUKU UTARA,Drs. AB. BUANG BUAMONABOT,Male,679114,622821,56293,1818,0
1,1,DPD,2014,April,MALUKU UTARA,Ir. H. ABD HAMID UMAHUK ,Male,679114,622821,56293,36496,0
1,1,DPD,2014,April,MALUKU UTARA,H. ABD. RAHMAN ADAM,Male,679114,622821,56293,18052,0
1,1,DPD,2014,April,MALUKU UTARA,dr. H. ABDUL GAFUR T. IDRIS,Male,679114,622821,56293,16383,0
1,1,DPD,2014,April,MALUKU UTARA,"ABDULLAH ALI, S.T",Male,679114,622821,56293,10733,0
1,1,DPD,2014,April,MALUKU UTARA,Drs. Hi. ABDULRACHMAN LAHABATO,Male,679114,622821,56293,3227,0
1,1,DPD,2014,April,MALUKU UTARA,ADE ADAM NOCH,Male,679114,622821,56293,24674,0
1,1,DPD,2014,April,MALUKU UTARA,ALI DJAIDUN,Male,679114,622821,56293,26512,0
1,1,DPD,2014,April,MALUKU UTARA,Hi. ANWAR HI. IBRAHIM ,Male,679114,622821,56293,115,0
1,1,DPD,2014,April,MALUKU UTARA,AZFAD AMIRULLAH GAFARULLAH SOAMOLE,Male,679114,622821,56293,8096,0
1,1,DPD,2014,April,MALUKU UTARA,"BASRI SALAMA, S.Pd. ",Male,679114,622821,56293,46328,1
1,1,DPD,2014,April,MALUKU UTARA,"DAYAN RENLEUW, S.T.",Male,679114,622821,56293,2712,0
1,1,DPD,2014,April,MALUKU UTARA,"H. GAWI ABAS, S.E.",Male,679114,622821,56293,16849,0
1,1,DPD,2014,April,MALUKU UTARA,Hi. HALIM DO BAYAN ,Male,679114,622821,56293,3169,0
1,1,DPD,2014,April,MALUKU UTARA,"IMRAN S. DJUMADIL, S.H. ",Male,679114,622821,56293,1467,0
1,1,DPD,2014,April,MALUKU UTARA,"JACUB ZADRAK KAREL MATEKOHY, S.H. ",Male,679114,622821,56293,3546,0
1,1,DPD,2014,April,MALUKU UTARA,Drs. JUANDA BAKAR ,Male,679114,622821,56293,17866,0
1,1,DPD,2014,April,MALUKU UTARA,"KADARIN PODA, S.E. ",Male,679114,622821,56293,4654,0
1,1,DPD,2014,April,MALUKU UTARA,"H.M. IQBAL BOPENG, SH",Male,679114,622821,56293,349,0
1,1,DPD,2014,April,MALUKU UTARA,"MATHEUS STEFI PASIMANJEKU, S.H. ",Male,679114,622821,56293,82582,1
1,1,DPD,2014,April,MALUKU UTARA,"Drs. H. MUDAFFAR SJAH, M.Si",Male,679114,622821,56293,73815,1
1,1,DPD,2014,April,MALUKU UTARA,MUHAMMADd M. BANAPON,Male,679114,622821,56293,11794,0
1,1,DPD,2014,April,MALUKU UTARA,MUHAMMAD SYADRI ,Male,679114,622821,56293,4604,0
1,1,DPD,2014,April,MALUKU UTARA,Ir. MUHLIS A. ADAM ,Male,679114,622821,56293,13485,0
1,1,DPD,2014,April,MALUKU UTARA,Ir. MUSRIYONI NABIU,Male,679114,622821,56293,8143,0
1,1,DPD,2014,April,MALUKU UTARA,NURDIN ABAS ,Male,679114,622821,56293,25853,0
1,1,DPD,2014,April,MALUKU UTARA,REVLI ,Male,679114,622821,56293,8017,0
1,1,DPD,2014,April,MALUKU UTARA,RUSLI H. ARIFIN ,Male,679114,622821,56293,9762,0
1,1,DPD,2014,April,MALUKU UTARA,Hj. SURIATI ARMAIYN,Female,679114,622821,56293,40657,1
1,1,DPD,2014,April,MALUKU UTARA,"Hi. SYARIF DO. HI. MUHAMMAD, S. Hut. ",Male,679114,622821,56293,5126,0
1,1,DPD,2014,April,MALUKU UTARA,Ir. UDIYANTO I. BASIR ,Male,679114,622821,56293,2564,0
1,1,DPD,2014,April,MALUKU UTARA,"Pdt. VIKTOR CH. S.PAY, S.Si Teol. ",Male,679114,622821,56293,15239,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Ir. H. ACHMAD SUKISMAN AZMY, M.Hum",,3667253,2537688,498703,268905,1
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"H. ARSYAD, S.E., MM",,3667253,2537688,498703,113069,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Drs. AYIP ROSIDI,MM",,3667253,2537688,498703,25413,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"BAIQ DIYAH RATU GANEFI, SH",,3667253,2537688,498703,126811,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,ELY SOLIHIN. S.Kep,,3667253,2537688,498703,103618,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"EVI APITA MAYA, SH., M.Kn",,3667253,2537688,498703,283932,1
1,1,DPD,2019,February,NUSA TENGGARA BARAT,Prof. Dr. FAROUK MUHAMMAD,,3667253,2537688,498703,188687,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"HAIFA AKBAR, SS",,3667253,2537688,498703,4108,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"TGH. IBNU HALIL., S.Ag., M.Pd.i",,3667253,2537688,498703,24557,1
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"H. IRZANI,S.Pd., M.Si",,3667253,2537688,498703,173769,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Drs. KURNIAWAN ARMIN, MM",,3667253,2537688,498703,15977,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"LALU DIDIT PATRIA A.O.C, SH",,3667253,2537688,498703,29985,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"H. LALU GEDE SYAMSUL MUHAJIDIN, SE",,3667253,2537688,498703,155363,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,H. LALU MUHAMMAD SUKRIADI,,3667253,2537688,498703,38856,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,H. LALU SUHAIMI ISMY,,3667253,2537688,498703,207352,1
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Drs. H.M. ALI. H. ARAHIM, M.Pd",,3667253,2537688,498703,141008,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,Drs. H. MARINAH HARDI,,3667253,2537688,498703,34805,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"MARWAN HAKIM, S.Kom., M.Kom., MM",,3667253,2537688,498703,27236,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,Ir. MOH. KISMAN PANGERAN,,3667253,2537688,498703,18778,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Ir. H. MUDAHAN HADZIE, M.Si",,3667253,2537688,498703,23061,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Dra. Hj. NURJANAH, SH",,3667253,2537688,498703,2392,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"RIMA NOFIYANTI, S.Pi",,3667253,2537688,498703,23627,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"Hj. ROBIATUL ADAWIYAH, SE",,3667253,2537688,498703,114534,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"SIGAP, S.Pd., M.Pd",,3667253,2537688,498703,25564,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,"H. SUNARDI AYUB, SH",,3667253,2537688,498703,28167,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,TAUFIK LA TOFI,,3667253,2537688,498703,41984,0
1,1,DPD,2019,February,NUSA TENGGARA BARAT,YUSRIN FALAHI HAIKAL,,3667253,2537688,498703,16617,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"A. ZULKARNAEN ARIPIN ABDUL MAJID, S.Ag.",Male,2760082,2256632,50345,111593,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. ABDUL HARIS, M.Sc, M.M.",Male,2760082,2256632,50345,79814,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. ABDUL KASIM, S.H. ",Male,2760082,2256632,50345,98958,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,drh. H. ABDUL SAMAD,Male,2760082,2256632,50345,87653,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"ANDI MAPPERUMAH, M.S.",Male,2760082,2256632,50345,89469,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"Ir. H. BADRUL MUNIR, M.M.",Male,2760082,2256632,50345,112261,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"BAIQ DIYAH RATU GANEFI, S.H.",Female,2760082,2256632,50345,187695,1
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"DJAIDUN HASAN, S.E., M.M.",Male,2760082,2256632,50345,55443,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Prof. Dr. FAROUK MUHAMMAD,Male,2760082,2256632,50345,152306,1
1,1,DPD,2014,April,NUSA TENGGARA BARAT,HAJI PADLI,Male,2760082,2256632,50345,95583,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"HALIMAH TUSA'ADIAH, S.Pd.I.",Female,2760082,2256632,50345,25185,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Ir. ILHAM SABIL,Male,2760082,2256632,50345,29429,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"KAHRUL ZAMAN, S.H., M.H.",Male,2760082,2256632,50345,15764,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"L. NASRULLAH WIJAYA KUSUMA, S.P., M.H.",Male,2760082,2256632,50345,27468,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,TGH. L. NURUL WATHONI S. Pd.I.,Male,2760082,2256632,50345,4248,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. L. SAHRIAL AKHMADI, S.H.",Male,2760082,2256632,50345,44634,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Drs. LALU AGUS SARJANA,Male,2760082,2256632,50345,21654,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"TGH. LALU MALA SAR'I, S.Ag.",Male,2760082,2256632,50345,71871,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Drs. H. LALU SUHAIMI ISMY,Male,2760082,2256632,50345,172375,1
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. LALU WIRATMAJA, S.H.",Male,2760082,2256632,50345,71883,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Ir. H. M. IKHSAN GEMALA PUTRA,Male,2760082,2256632,50345,16761,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Drs. H. M. IKROM,Male,2760082,2256632,50345,12226,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. M. SUPARJITO, S.Sos.",Male,2760082,2256632,50345,14418,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,H. MASYKUR SIMAN,Male,2760082,2256632,50345,8524,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"Drs. TGH. MUCHLIS IBRAHIM, M.Si.",Male,2760082,2256632,50345,61889,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"MUH. TURMUZI, S.H. M.M.Pd.",Male,2760082,2256632,50345,19667,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. MUHAIMIN YAHYA, S.SOS.",Male,2760082,2256632,50345,33922,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,MUHAMAD MUSANNIP,Male,2760082,2256632,50345,12748,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"H. MUHAMMAD, S.H.",Male,2760082,2256632,50345,23091,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"MUHAMMAD NASRULLAH, S.Ag.",Male,2760082,2256632,50345,32414,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,TGH. MUHARRAR MAHFUZ,Male,2760082,2256632,50345,129002,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"NAJAMUDDIN UMAR, S.E.",Male,2760082,2256632,50345,23676,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"Hj. ROBIATUL ADAWIYAH, S.E.",Female,2760082,2256632,50345,129878,1
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"RUKMAN, S.E.",Male,2760082,2256632,50345,19022,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"Ir. Hj. SRI SUSTINI. NS, M.M.",Female,2760082,2256632,50345,38991,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"Dr. SUHARYANTO H. SORO, A.CA., S.Pd. M.Pd.",Male,2760082,2256632,50345,22306,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,"SUPRATMAN, S.E.",Male,2760082,2256632,50345,19259,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,THAMRIN MARDJUN,Male,2760082,2256632,50345,592,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,Ir. TJATUR KUKUH SURJANTO,Male,2760082,2256632,50345,12695,0
1,1,DPD,2014,April,NUSA TENGGARA BARAT,YANI SAGAROA,Male,2760082,2256632,50345,26705,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"ABDULLAH P. ULUMANDO, SE.",Male,2389038,2541067,174029,107248,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"ABRAHAM LIYANTO, IR",Male,2389038,2541067,174029,173915,1
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"AGUSTINUS LESEK, S.FIL.",Male,2389038,2541067,174029,69937,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"ALEKSIUS ARMANJAYA, S.S., M.H.",Male,2389038,2541067,174029,64556,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"ANGELIUS WAKE KAKO, S.Pd., M.Si",Male,2389038,2541067,174029,179197,1
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,ANTONIUS F. BETHAN,Male,2389038,2541067,174029,35307,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,dr. ASYERA RESPATI A. WUNDALERO,Female,2389038,2541067,174029,199022,1
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Ir. BERNALDUS YOHANES RALDY DOY, M.Si",Male,2389038,2541067,174029,49745,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"DAVID SUTARTO, ST",Male,2389038,2541067,174029,36949,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Drs. DJATA DOMINIKUS, M.Si",Male,2389038,2541067,174029,29873,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,FLAVIANUS NESTOR EMBUN ,Male,2389038,2541067,174029,92426,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"FRANSISKUS RAMLI, S.H",Male,2389038,2541067,174029,39057,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"FRANSISKUS SALEM, SH., M.Si",Male,2389038,2541067,174029,69408,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"HILDA MANAFE, SE., MM.",Female,2389038,2541067,174029,228487,1
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Dr. HYRONIMUS AGUSTINUS FERNANDEZ., dr., M.Kes",Male,2389038,2541067,174029,22909,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,JEVRIANUS BILI,Male,2389038,2541067,174029,59552,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"JIMMI WILLIBAIDUS SIANTO, SE., MM",Male,2389038,2541067,174029,44035,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,JOHANES FRANSISKUS RIBERU,Male,2389038,2541067,174029,62207,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,Ir. KAREL JANI MBOEIK,Male,2389038,2541067,174029,39457,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"KORNELIS SOI, SH.",Male,2389038,2541067,174029,62703,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"LUSIA ADINDA DUA NURAK, S.Pd., MM",Female,2389038,2541067,174029,139197,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"MARTHINUS J.E. MEDAH, SE.",Male,2389038,2541067,174029,9346,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"MARTINUS SIKI, SH., MH.",Male,2389038,2541067,174029,123565,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"MARTINUS SUWARDI MANTRO, S.Si.",Male,2389038,2541067,174029,18605,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Dr. phil. NORBETUS JEGALUS, MA",Male,2389038,2541067,174029,41876,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,Drs. PRAMODHANA PURNALAKISTA ,Male,2389038,2541067,174029,8002,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"RONNY NUBATONIS, ST.",Male,2389038,2541067,174029,36702,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,Ir. SARAH LERY MBOEIK,Female,2389038,2541067,174029,126664,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"SERVATIUS LAWANG, SH., M.M",Male,2389038,2541067,174029,1781,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"SYARIFUDIN ATASOGE, S.Pd., M.Pd.",Male,2389038,2541067,174029,83967,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"VENTJE JR ABANIT, SE.",Male,2389038,2541067,174029,68285,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Drs. H. YAHIDIN UMAR, M.Si",Male,2389038,2541067,174029,21878,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Drs. YAKUB BOBO, MT",Male,2389038,2541067,174029,19165,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"YAREMIAS NDOEN, ST., M.Si.",Male,2389038,2541067,174029,22292,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"YUSTINA GOO, S.Pd., M.Kes.",Female,2389038,2541067,174029,12774,0
1,1,DPD,2019,February,NUSA TENGGARA TIMUR,"Dr. YUSTINA NDUNG, S.Pd., M.Si",Female,2389038,2541067,174029,40835,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Ir. ABRAHAM LIYANTO ,Male,2471997,2248902,223095,177119,1
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"ADRIANUS GARU, S.E., M.SI.",Male,2471997,2248902,223095,140502,1
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"Drs. AGUSTINUS BEBOK QUINTUS, M.S",Male,2471997,2248902,223095,37763,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"ALEKSIUS ARMANJAYA, S.S., M.H.",Male,2471997,2248902,223095,,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"ANTONIUS ELISEUS RASI WANGGE, S.S.",Male,2471997,2248902,223095,75324,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"ARIESTON DAPPA, S.T.",Male,2471997,2248902,223095,70286,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,dr. ASYERA R.A. WONDALERO,Female,2471997,2248902,223095,63811,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"Ir. BERNADUS YOHANES RALDY DOY, M.SI.",Male,2471997,2248902,223095,96314,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,CAROLINA NUBATONIS-KONDO,Female,2471997,2248902,223095,75352,0
